sector;province;2018-01;2018-02;2018-03;2018-04;2018-05;2018-06;2018-07;2018-08;2018-09;2018-10;2018-11;2018-12;2019-01;2019-02;2019-03;2019-04;2019-05;2019-06;2019-07;2019-08;2019-09;2019-10;2019-11;2019-12;2020-01;2020-02;2020-03;2020-04;2020-05;2020-06;2020-07;2020-08;2020-09;2020-10;2020-11;2020-12;2021-01;2021-02;2021-03;2021-04;2021-05;2021-06;2021-07;2021-08;2021-09;2021-10;2021-11;2021-12;2022-01;2022-02;2022-03;2022-04;2022-05;2022-06;2022-07;2022-08;2022-09;2022-10;2022-11;2022-12;2023-01;2023-02;2023-03;2023-04;2023-05
TOPLAM;ADIYAMAN;10168.31407;9549.02674;8695.2704;5254.15004;6142.87527;3003.73734;3464.73853;7583.97033;5353.60251;3153.14802;6534.49669;6768.12656;5471.98908;5186.08126;3856.33455;5659.36295;6398.46932;4224.01746;5617.90254;5094.68452;7048.47928;3982.68677;9084.9686;4325.10504;6423.36036;7106.58227;7436.7387;4819.03496;7962.5627;7846.72952;10451.38959;11809.42308;10124.51252;12036.00252;5854.69482;9936.42776;17329.10701;12106.78103;12930.54865;10739.09434;8398.06954;10098.55805;8450.62522;8537.24191;8576.78994;5860.01435;6688.60273;6541.30052;5977.8307;5229.02411;5588.28581;8244.79728;8549.62425;5399.05057;7764.00139;9154.20381;11901.80583;8863.8469;9425.32453;14655.29377;11671.14885;6833.10587;7785.67133;5174.94071;4941.84445
 Çelik;AFYON;2.26269;2.73;57.80134;44.71982;13.51371;32.78599;24.62373;58.23316;9.41986;0.61814;0.63673;27.92882;106.42538;14.94445;240.63685;166.94541;97.60219;35.16917;201.72372;44.76398;345.33462;33.4148;309.87374;99.62395;85.85476;38.60328;8.54802;27.90635;10.02797;0.80134;22.42392;5.6729;15.90504;50.24943;52.73972;15.46351;43.77497;144.26905;22.39517;50.02805;77.5303;69.75043;337.70392;128.16297;38.48396;52.73972;31.22925;90.88212;35.31902;108.49532;51.46442;331.38161;54.12524;13.71817;615.78496;30.1825;37.1906;55.867;1520.64935;64.82192;10.56152;8.084;55.51629;47.41519;549.1963
 Çimento Cam Seramik ve Toprak Ürünleri;AFYON;414.69533;416.73397;380.97864;397.77587;455.37301;404.38436;411.89577;331.80427;425.07608;1844.31178;512.21232;289.62905;273.23669;1770.70055;1758.31006;1740.99283;1631.11114;2540.64935;1817.52835;2304.66817;1641.40551;1541.69894;379.23097;82.96964;2009.22172;2977.49745;1599.7528;2650.41856;3367.3219;2363.26748;1578.12584;3004.93016;1629.00048;369.28402;2009.5864;2004.03144;390.35236;2508.67934;4263.92712;2791.06843;899.29252;3541.26339;615.1034;1957.46242;743.92859;2009.5864;579.32642;375.82736;641.65515;694.97708;752.35357;2423.38894;2543.40662;846.88215;2619.8088;1982.88208;2216.56268;2472.15089;568.02943;380.73771;433.71768;446.59438;2686.42168;350.43416;729.03619
 Demir ve Demir Dışı Metaller ;AFYON;1179.61693;928.21273;712.87839;849.82165;1185.31028;750.51812;839.24986;1067.59502;699.82015;928.72163;962.70678;764.7887;1646.55921;830.58716;1403.77539;1032.22064;1163.89554;990.82529;955.40802;890.9274;1135.96627;1160.32657;1301.95363;1009.80556;1417.69205;1076.47939;1773.80275;1045.19418;1162.74062;1632.44256;1304.16612;973.32564;910.10408;1694.73243;1458.45173;979.33217;1973.51501;1321.82084;1168.00278;1105.25164;1750.46839;1411.46938;1389.05123;609.42241;1676.94253;1458.45173;1945.38696;1132.84635;2277.25725;1630.84448;1621.32729;1624.52858;1191.96416;1311.64115;984.75592;989.56733;1299.42175;823.26713;1150.98434;1289.06113;1373.36512;911.45144;1071.25722;1044.52163;656.71763
 Deri ve Deri Mamulleri ;AFYON;0;0;0;0;0.42036;0;0;0;0;2.17919;4.10283;18.672;0.10677;0;11.095;0;0;0;0;1.18893;0;0;0;0.00998;0.04;1.81631;0;0.01556;0.3268;0;1.26717;1.13968;0;0.09176;13.34371;2.55747;4.13103;0.51382;0.19735;0.9487;0.36318;1.43052;5.68115;0.12241;5.5392;13.34371;14.70047;3.73242;2.06114;22.04119;4.7526;3.61161;8.97286;3.91157;6.19759;0.1224;7.12377;33.96979;31.61314;19.15075;47.17629;7.36975;9.13786;3.99808;19.60436
 Diğer Sanayi Ürünleri;AFYON;0;0;0;0;0;0;0;0;0;0;0;0;0.36638;0;0;0;0;0;0;0;0;5.3772;0;0;0.11065;9.54739;0;0.08364;0.08139;0;0.15797;0.10993;0.14978;0;0.00563;0;0.319;0.90835;0.4184;0.02303;1.71624;6.10697;0.41567;8.69349;0.1208;0.00563;1.55459;0;0.43231;0;17.9576;13.98412;49.46092;38.29602;15.05099;22.29132;13.01195;10.4992;0.10375;0.5471;0.0444;0.47778;0;0;8.8664
 Fındık ve Mamulleri ;AFYON;374.14894;0;31.51903;31.64645;0;0;0;0;0;0;1.91424;0;0;0;205.9046;0;0;0;0;0;0;0;0;179.991;189.70616;126.33736;255.07744;0;0;0;0;0;0;0;7.09596;14.22497;0;0;0.75551;0;0;1.14369;0;0;1.95659;7.09596;0;1.90129;0;358.73226;504.09027;0;0;0;0;0;0;1.30424;1.78104;0;605.21;0;0;0;0
 Halı ;AFYON;7.46078;3.949;2.60744;0;4.57159;0;0.98051;5.50629;0;6.81887;6.02488;0;0.0422;1.5;0;0.44148;0;0;2.76;2.70842;1.81486;8.43036;0;3.35817;0;0.75881;1.51139;0;0;0;1.199;1.02022;0.9084;0.13025;9.96762;0.12763;1.80204;0.2128;0.90706;18;0;7.39429;0.66903;6.57653;10.47759;9.96762;4.69821;0.09274;0.15184;0.63292;0.36023;2.95198;0.62287;2.99175;3.32232;1.77704;4.51588;3.79304;3.2776;3.36522;2.96524;9.60679;2.16364;3.9225;2.66559
 Hazırgiyim ve Konfeksiyon ;AFYON;38.59586;34.09801;41.8917;1.795;72.68732;6.77025;42.87039;48.76548;12.75656;41.14653;35.98939;0;46.85635;66.65348;2.275;34.53542;46.05328;10.41468;3.24;67.94032;25.6798;67.46369;23.84283;19.95834;51.37917;49.80334;35.69289;12.25084;6.69159;432.00854;70.40551;24.14542;32.11115;61.55949;160.97596;57.20621;87.85347;5.83716;39.06199;6.57938;50.11272;138.87711;29.95661;160.37996;130.60325;160.97596;95.04513;31.36803;108.55481;13.99962;97.01152;119.90462;45.86937;145.77502;32.64218;70.79583;93.27205;44.55901;161.86821;64.87187;25.94237;102.7405;50.31514;75.10222;72.11819
 Hububat. Bakliyat. Yağlı Tohumlar ve Mamulleri ;AFYON;140.4278;170.36013;9879.15945;2431.44746;1915.719;1290.15433;360.51195;246.38855;857.15254;1099.90044;920.96866;1240.44123;520.75775;524.29317;840.2967;918.9067;456.4945;155.61368;68.0303;47.34503;276.76495;19230.31039;485.23445;1867.80446;280.359;229.0911;304.87682;235.54161;204.21749;188.39438;307.49325;294.68556;396.83872;657.84698;782.74451;1195.29757;396.05742;816.647;377.16308;519.34392;251.44898;863.69091;450.10741;965.51179;2073.95282;782.74451;2766.77787;1373.94043;584.72018;780.23172;1406.76893;1072.31267;17832.95736;1318.92885;378.88367;499.97182;886.76344;1288.77829;691.02089;1550.15698;1157.79473;850.55958;864.09445;671.54268;730.02384
 İklimlendirme Sanayii;AFYON;0.36763;0.80067;50.31194;28.73042;325.42164;42.24175;29.01807;28.6855;66.43438;55.13936;300.40806;38.34742;412.01788;35.32873;119.90942;296.16756;382.96669;181.35749;258.01389;363.34642;482.69214;301.31574;218.91996;172.35227;96.931;115.34058;319.07845;111.99327;175.7508;470.92568;289.2202;713.78941;165.35558;109.04396;790.44825;264.63809;244.76924;754.39858;219.70042;459.42983;898.58733;630.11698;625.55912;730.35373;1045.03707;790.44825;331.09042;1032.29653;343.95429;613.4514;486.91482;424.51398;589.82222;561.79832;550.51573;687.92116;583.37432;156.60021;304.41448;542.79706;728.28012;412.15818;685.85584;546.78411;555.10018
 Kimyevi Maddeler ve Mamulleri  ;AFYON;789.33537;946.30754;422.76212;617.84616;371.90926;432.44147;697.47554;405.27612;724.4475;609.29394;410.99053;438.85078;501.68408;444.54328;648.43472;1201.20161;1258.90114;1069.07667;866.93508;501.14833;1229.5456;1443.94512;655.96726;559.00885;917.78867;710.73461;688.42699;681.48675;937.43476;1248.20499;1177.85091;604.04553;1102.63951;949.82236;1052.66865;701.10932;881.62406;794.90659;1006.78103;1212.93547;1228.73467;1450.35185;1106.51003;1174.4876;1332.48061;1052.66865;1237.47714;1228.06259;1108.68876;1283.61171;1299.87953;2410.89366;2022.86488;3773.77539;1279.45589;2701.66728;2940.22395;1382.07901;1746.93494;1651.9664;1355.85756;1125.1311;1590.68681;1303.08248;1568.10189
 Kuru Meyve ve Mamulleri  ;AFYON;56.78042;159.51559;112.28825;166.32772;126.32607;0;30.27994;2.052;49.91779;253.5122;82.78282;35.4588;198.31207;52.26206;149.85778;96.2465;248.47892;48.49289;7.46157;21.93879;216.87961;213.04029;85.58027;360.16114;67.52689;182.98157;438.14921;114.43958;144.9127;218.92306;325.95313;104.72121;210.7179;110.30974;110.81642;208.52075;243.94246;285.56;137.14003;126.72279;85.67655;24.48106;96.49886;86.4532;161.43275;110.81642;37.69472;165.00472;189.51919;232.51433;372.93941;170.93824;28.9057;212.47065;92.31183;25.09549;203.04965;261.15828;257.68095;150.67074;132.9784;297.82108;306.37578;77.74625;36.41635
 Madencilik Ürünleri;AFYON;13978.11438;13437.06126;15071.63555;16273.7509;18477.03558;14424.84262;17584.92271;12327.24551;16528.23574;16012.67287;16341.01648;14221.71502;15262.83173;11952.29287;15293.11862;14826.16539;24173.45477;10999.25267;22082.2169;15556.25726;18490.33008;19115.09473;17653.44758;18324.82034;17636.76093;14286.13267;15096.44127;14124.39764;10328.34378;17431.8749;20193.65057;16841.75849;18200.42728;19884.41524;18548.53812;17723.0931;17080.93662;16633.05816;21265.29052;21906.56834;23111.11102;24203.4379;18658.52441;22165.38252;22545.56504;18506.7938;20686.76596;20066.24904;18530.18033;17678.34903;20852.12788;22189.88622;16547.96764;24844.60987;17580.13733;21874.80119;21731.09363;17546.70386;19004.56016;16451.48824;16360.26625;14917.28516;17264.34192;14273.3721;19173.4329
 Makine ve Aksamları;AFYON;42.97274;56.25613;541.4055;669.78124;529.66244;261.12473;658.64793;175.68877;388.67483;410.22465;224.28242;608.02593;77.54571;363.55005;383.72448;631.67629;862.3274;885.58696;968.70375;843.30939;1365.37102;834.58215;679.45027;863.43363;101.50865;555.01339;246.84948;606.39757;906.95043;883.8194;448.37002;1442.49244;1246.64683;676.47082;1017.39579;712.89646;731.63291;631.53137;626.77912;740.54034;768.29318;664.52205;1179.09016;831.48506;1328.65531;1017.39579;531.85617;592.43088;936.81789;517.83666;1269.26919;590.78917;2281.34013;1989.10853;2010.35805;1694.22676;618.90513;658.55146;1213.19995;406.14058;692.93997;461.11381;304.23664;1105.81632;186.26054
 Meyve Sebze Mamulleri ;AFYON;321.30267;414.00554;448.57194;445.69782;414.66896;279.26092;272.06025;52.18592;203.22894;882.61417;1482.2794;1478.23661;1062.04747;559.97605;849.31514;1004.30244;568.40048;309.20755;701.99604;527.85656;519.89563;956.4956;395.47305;380.40896;393.05448;932.89651;395.17859;590.20696;165.45903;179.44656;345.32085;630.48258;924.70183;723.30285;561.88103;529.76697;782.63905;635.07421;769.46687;995.90563;535.84071;532.59619;500.06897;847.11983;812.4144;561.88103;610.8103;329.80763;566.8311;1033.9854;1002.43365;935.21626;953.83485;756.02367;628.91902;755.31595;935.8914;666.3544;444.41813;835.42755;631.8411;709.04386;1170.60155;1278.81041;628.18584
 Otomotiv Endüstrisi;AFYON;5.09289;189.9422;0;0;1092.49388;0;12.34787;16.36938;187.3719;503.58247;771.37211;1168.8333;1041.85;3002.59343;700.54763;149.40467;387.87852;492.34699;1525.6108;727.19932;312.38695;1304.14098;615.495;1279.93601;364.30855;499.79989;640.4272;703.77465;14.54405;165.46643;945.22612;482.8042;159.77662;65.5731;1211.62054;1307.86878;154.71006;113.86344;254.46603;1020.61177;186.01912;319.15359;594.7589;740.63514;304.42532;1211.62054;902.62394;640.40387;1779.49395;322.20998;1016.48457;290.04545;782.1116;1735.80788;47.64865;55.89142;473.47465;730.04791;15.52704;244.04988;367.91796;100.16316;336.28213;105.98836;269.72543
 Su Ürünleri ve Hayvansal Mamuller;AFYON;7611.81642;6697.89271;9171.93615;7593.21338;6597.19842;7191.74806;7275.775;7874.63252;6697.28772;8128.57549;8509.49877;7140.45854;7835.83182;6805.06153;6685.4801;5381.23803;2570.29022;2092.71113;2333.12843;4547.01098;3248.06229;4448.66941;4822.9373;4839.31608;4873.89518;3869.92283;1279.49789;3501.40032;711.34404;2247.25665;3258.89344;1740.76291;1308.16101;4624.07862;2886.81579;2569.76693;2023.28289;1423.1692;2960.44459;2662.47742;1405.41848;2244.91713;2148.81667;2358.77609;2251.67174;2886.81579;2044.90279;2405.27037;2149.05846;853.04241;1868.70594;1320.18539;1980.36082;2497.79212;2213.82968;1681.68022;1898.65404;2063.81486;2104.63901;1609.24807;809.9875;1259.98186;1891.11586;918.93328;970.87187
 Tekstil ve Hammaddeleri;AFYON;5.77508;2.92318;2.79005;3.03434;0.25315;5.20288;5.41562;2.86215;0;5.8704;2.04941;0;0.3776;4.18364;57.83105;54.65779;6.97332;41.93763;8.80651;76.5726;9.99463;0.19148;0;1.57406;0.72458;0.12421;1.87864;0.80919;8.31197;5.50842;0.69396;9.12978;4.50642;6.7806;8.3048;7.03575;10.95932;5.75988;54.5621;21.42497;2.19173;14.36482;6.17977;10.81021;25.29016;8.3048;7.39864;88.58847;5.53244;7.81628;142.36702;41.6279;4.07518;6.9872;12.37419;8.21501;6.7962;4.44273;16.56436;2.94478;36.54005;23.08234;10.29869;7.60579;4.72511
 Yaş Meyve ve Sebze  ;AFYON;65.76327;152.78811;15.8375;0;89.09875;113.577;132.08125;60.98525;124.621;0;73.45479;85.77431;55.61405;73.43089;161.77023;105.67287;0;62.88909;41.508;0;0;4.574;90.18252;69.94899;142.97753;305.6801;88.13601;103.14353;0;202.8286;104.15271;69.33803;47.6583;274.43922;165.10675;358.61612;325.32222;288.22963;280.41192;78.44611;71.9295;508.82509;638.96319;327.63859;398.40366;165.10675;524.22026;398.96398;282.01619;341.67283;451.10979;262.61728;187.26777;506.26208;591.633;126.91112;631.7908;1099.95206;493.12959;805.99228;1344.67132;1734.25707;1300.11922;646.9019;148.29969
TOPLAM;AFYON;25063.85817;23689.11571;37370.55987;29730.65024;32048.72808;25436.39644;28433.52599;22896.52458;27736.33031;30927.25984;30695.88321;27646.661;29121.18636;26984.49803;29915.62952;27883.60921;34047.94458;20550.02288;32003.6019;26789.07707;29612.37248;50978.04224;27982.39786;30617.7267;28834.38096;26203.30315;23719.50424;24762.10244;18347.78732;28070.75513;30463.93346;27370.68822;26632.01776;30419.47191;31319.27558;29106.74788;25653.90063;26973.58845;33871.22141;34010.91736;31648.03836;37106.87234;28556.68551;33320.90506;35294.22789;31277.53126;32641.01296;30289.2208;30185.04953;26905.11453;33664.0418;34906.81684;47654.25691;41233.19903;30197.68318;34010.27185;35272.51607;30095.56911;30301.17898;26905.07404;26801.04014;24118.82527;30718.27333;22990.63595;26887.95167
 Çelik;AĞRI;7.77722;3.88619;3.78949;17.8733;8.02913;19.99189;1.25377;2.88191;0.14245;10.32717;7.49757;86.33038;23.68778;120.40797;79.22621;3.24693;44.0736;6.08163;34.08345;2.97397;3.99805;36.76847;159.17364;311.13036;71.00107;70.61568;0;0;0.59359;57.7546;3.12233;38.98169;16.83457;19.61261;31.61328;7.05883;12.63636;4.99463;3.79225;21.4552;0.79287;19.31893;1.09652;13.01977;13.03158;31.61328;10.76305;3.28817;4.72241;16.91202;4.25503;130.38374;17.79803;2.80494;1.13851;9.03933;5.50793;297.03143;309.24015;11.52981;25.95742;49.78644;50.35669;10.11149;35.0746
 Çimento Cam Seramik ve Toprak Ürünleri;AĞRI;48.1085;59.48707;25.14192;8.4419;23.63614;17.53765;7.86373;4.93127;2.80358;5.3814;2.16506;34.99824;10.05036;21.22315;35.04369;0.87345;49.87093;85.85283;145.56616;9.77054;91.49507;5.88024;45.80785;17.94331;81.17607;19.5779;0;0.40344;2.00235;8.51155;8.58383;2.16;3.44207;3.47132;68.12092;77.36862;71.77411;33.49372;77.77369;12.85246;9.04689;27.60143;16.89116;78.68696;50.07498;68.12092;25.11775;51.62938;30.23723;13.95113;82.19872;74.14072;46.27399;51.94992;48.20653;9.82454;58.00342;76.56625;20.46658;4.45548;3.48406;6.16589;2.83651;0.57932;6.41526
 Demir ve Demir Dışı Metaller ;AĞRI;133.20583;185.84613;105.66192;182.77633;94.71193;81.91286;45.76441;64.09924;60.89192;93.1344;130.07481;93.41321;82.87259;93.61581;43.68368;59.46648;73.81383;63.76253;225.80116;64.21069;96.74816;127.10475;142.39756;180.50545;177.36977;58.64754;25.52664;58.18984;97.9597;185.54113;89.91427;24.50017;106.74868;47.89684;140.99149;86.01397;137.08769;152.71936;78.42165;106.52945;113.35629;402.29858;13.55367;125.24643;222.40401;140.99149;183.7257;184.88482;93.83188;201.37654;75.99423;123.91265;141.72392;134.30821;82.80186;95.1558;153.30498;48.6357;472.62587;151.718;167.24728;71.56296;132.54208;46.00419;192.97008
 Deri ve Deri Mamulleri ;AĞRI;103.21431;117.54486;92.62818;93.37002;54.57358;76.69488;49.93411;26.37239;64.42961;57.87482;68.1818;97.51045;68.03594;127.53465;81.88524;100.09129;116.24972;111.29918;86.53268;71.64461;155.39243;188.36435;143.0255;176.90511;117.33999;145.58206;47.47474;36.12298;89.85548;71.93613;54.00087;46.20986;96.36488;81.20468;63.24663;92.25423;99.28213;137.14534;234.49048;66.68189;61.18284;82.89658;60.87253;68.71695;60.68697;63.24663;78.00218;88.23396;63.35458;49.60092;46.88634;60.38791;42.68192;52.40474;45.35944;69.10557;96.64408;106.64684;46.88217;54.3742;95.81281;43.6211;74.2969;77.49632;102.87873
 Diğer Sanayi Ürünleri;AĞRI;16.05067;12.40701;4.45971;9.07414;5.4062;8.88819;5.24998;0;0;6.28002;1.12355;2.79266;12.01921;1.73415;6.70383;1.40726;5.42487;22.32744;6.30188;9.67548;10.13948;6.90869;1.16727;21.22141;3.96243;14.13633;0;0;0;21.94998;7.40073;11.08251;17.98508;1.62081;46.30119;5.8287;0.65442;51.90397;23.50969;23.76683;10.61596;12.88334;42.40789;5.53687;3.0159;46.30119;0.18036;22.19608;2.55539;15.02773;6.90591;19.4952;27.02514;16.26994;21.98242;23.28964;21.98854;0;21.31931;41.16884;10.37601;3.38582;10.13445;17.31519;17.15479
 Halı ;AĞRI;2.04427;0;0.17059;0.22536;0.70926;0.65289;8.75057;0.68265;1.80613;3.40636;6.1484;1.16672;6.60572;8.16771;0.27501;0.76504;0.7028;1.06359;6.25476;2.03989;1.70288;2.48303;5.81543;2.10569;0.53443;1.15746;0;0;0;0;4.0726;0.20585;0.06258;1.81859;0.22;40.88603;0;0.0507;0.58296;0;0;0;0;0;34.14012;0.22;0.84141;19.44387;0.95407;0.71827;80.14402;0;0.19851;0;0.33991;2.81327;0;0;2.7571;47.10465;0;0;3.51393;0.38905;0
 Hazırgiyim ve Konfeksiyon ;AĞRI;408.67503;623.94448;328.46483;215.95537;153.69729;408.0093;341.29782;155.18869;247.80878;268.32501;241.77933;238.1508;269.32587;537.93625;430.17491;280.32888;245.93356;300.86084;524.40409;256.89449;1265.09415;555.49854;363.4011;415.77306;777.42939;752.52978;166.38206;65.59486;78.34082;175.95551;155.51884;173.1362;264.12796;340.26136;121.22615;279.58253;303.23081;507.20172;593.09599;191.04666;62.43481;268.34863;179.49264;254.5109;198.23032;121.22615;158.49748;154.09898;219.57215;173.41897;164.35715;286.68715;122.82285;66.61922;285.46382;186.20804;283.72522;276.21453;287.29381;84.89228;186.96123;170.77793;193.7154;123.99592;204.38317
 Hububat. Bakliyat. Yağlı Tohumlar ve Mamulleri ;AĞRI;174.93404;281.64158;567.91171;168.05117;111.06754;29.34912;449.45659;199.63367;586.50728;684.0292;390.83144;573.57532;42.75849;406.27281;121.77715;9.38396;240.41491;18.34085;28.0514;306.71709;236.77495;458.67388;305.23792;230.59233;527.82628;665.50582;0;148.15945;187.63735;189.11949;232.89124;223.20278;410.94076;152.09012;147.57113;480.34018;245.16885;254.68166;193.0312;47.95078;26.79158;67.92942;91.72907;237.2319;235.00229;147.57113;197.90835;215.56101;205.02086;151.25499;130.79606;144.90869;86.91374;176.63657;38.55705;201.93331;278.08585;301.46889;202.28621;398.5349;256.35769;115.20341;204.89995;163.7666;209.27546
 İklimlendirme Sanayii;AĞRI;224.54519;213.30552;103.62843;25.23052;49.15647;57.39709;7.83809;29.7361;35.06294;62.42861;62.6864;106.90429;180.57444;132.20412;106.57769;62.69628;183.20132;36.02125;113.94915;13.65302;8.18766;123.32271;94.77483;255.93085;174.758;195.15911;9.8681;155.58071;49.24131;70.52121;112.35482;134.65042;185.46762;108.75969;134.5949;86.76785;132.86382;145.54325;33.77962;71.23242;47.62728;318.73605;69.0001;58.84414;133.57326;134.5949;144.18493;331.67089;136.44644;98.66038;163.62806;119.9317;136.33281;51.32732;148.08379;319.59107;98.64453;24.10326;109.24692;15.75725;18.37751;52.19828;58.57072;231.0348;267.62069
 Kimyevi Maddeler ve Mamulleri  ;AĞRI;431.72147;291.47144;187.09625;335.93494;212.01077;235.97603;359.71021;195.14074;426.71251;405.71286;329.80717;558.08828;568.69007;758.99593;298.84886;351.33499;691.68434;272.76112;506.51711;400.09011;219.75757;553.07229;460.56797;451.24115;475.78345;501.16779;89.51898;32.72182;265.73548;628.86265;222.82045;151.6594;448.6769;189.03636;279.88593;513.81052;343.26623;225.50768;335.06495;304.01276;363.62192;307.181;208.87234;266.27248;440.63986;279.88593;329.24371;490.59952;356.23642;510.87844;335.18064;316.37902;238.1191;413.5441;481.72794;368.19116;348.73924;388.4933;360.98449;1000.52776;175.27737;222.12408;266.90069;262.38044;267.10486
 Madencilik Ürünleri;AĞRI;9.16338;44.5559;14.84668;14.19501;22.60178;20.26133;3.61198;2.15894;0.80886;4.15691;5.83434;10.5954;4.93215;1.40437;0;2.93552;7.91712;13.98076;23.40974;0.30658;3.30297;4.95363;1.29109;1.95197;0.54105;11.90354;0;0.13949;0;24.34574;1.59179;0.23715;11.12737;0.02079;13.27492;21.02936;2.86167;0.55657;19.19238;13.85277;0.86645;6.12464;55.88817;12.48153;26.93976;13.27492;6.13091;54.34876;25.97702;20.77344;10.07568;39.55709;36.19616;114.49901;23.09794;47.99358;30.9578;17.72482;6.88922;61.07531;34.85409;8.93381;15.557;27.66512;38.14978
 Makine ve Aksamları;AĞRI;334.94007;213.54626;53.85455;165.36607;131.19565;89.8439;149.20315;112.2345;500.83787;121.11367;158.14052;226.55126;261.40872;267.06357;208.40404;161.77435;308.85955;197.83941;255.39139;256.11571;313.62026;305.61919;287.68481;269.85388;257.03813;133.07469;128.49414;75.53154;254.49341;333.18928;301.28447;203.73434;201.92814;140.88105;235.16812;338.99881;265.67878;462.94271;265.31579;315.49192;188.43108;302.671;425.2332;229.43264;320.88476;235.16812;258.64034;497.53065;389.97906;296.06417;562.19088;362.96521;286.49745;252.62499;134.4936;175.84608;290.30276;456.97686;415.02268;494.87525;206.64172;173.61477;289.16943;219.97788;477.00801
