sector;province;2018-01;2018-02;2018-03;2018-04;2018-05;2018-06;2018-07;2018-08;2018-09;2018-10;2018-11;2019-01;2019-02;2019-03;2019-04;2019-05;2019-07;2019-08;2019-09;2019-10;2019-11;2019-12;2020-01;2020-02;2020-03;2020-04;2020-07;2020-08;2020-09;2020-10;2020-11;2020-12;2021-01;2021-02;2021-03;2021-04;2021-06;2022-06;2021-08;2022-07;2021-09;2021-10;2021-11;2021-12;2022-01;2022-02;2022-03;2023-05
 Meyve Sebze Mamulleri ;SAKARYA;505.91586;915.88745;1261.29534;875.46994;1003.7345;692.86917;1131.51533;626.81806;839.8888;843.89658;540.15451;718.34869;498.26821;663.13601;829.66982;746.59085;767.85226;980.87079;512.61779;591.86134;340.70187;541.37604;328.58536;922.22866;1340.72996;799.70924;567.70707;591.53743;725.88245;597.48498;1950.51989;643.05686;303.66316;406.94044;1013.19858;942.79725;1482.97555;2054.4809;1921.46913;1168.15279;1973.67996;1950.51989;1644.59299;926.19445;1237.09117;1251.77215;1772.91269;1012.99352
 Mücevher;SAKARYA;507.22384;553.26458;1453.95064;1249.47299;1376.86607;796.53447;831.05505;933.97833;795.76002;1295.33179;1770.33086;1025.43633;1426.06079;5849.05347;3475.72796;1710.52504;1305.42844;910.88748;1133.09543;1158.4724;1506.99773;1129.4035;955.17873;1104.65369;406.55499;0;741.79237;408.2859;295.07039;411.19209;1468.85217;664.61173;980.02334;665.34699;550.11087;706.87345;600.25653;5108.88191;935.56617;1602.73885;1014.03762;1468.85217;1026.48887;2356.62491;1143.03632;1523.75817;830.59902;1234.7044
 Otomotiv Endüstrisi;SAKARYA;438635.5152;402756.5745;530616.4669;517580.0905;392226.9897;361297.8596;494352.222;254654.5625;430766.4558;480154.0852;434866.8094;373174.7024;409982.0117;459854.214;438641.5107;447170.0611;467831.9139;156537.8195;354386.8742;447545.5451;430386.5539;439168.5029;473801.1486;465157.7895;269326.0785;13393.9605;349016.6391;124077.1787;435574.7044;449282.5831;502676.6021;527248.663;462827.6484;400192.8182;426189.4574;408671.2495;283528.1144;316127.0067;173719.3031;223406.8893;268780.796;502908.3886;441733.8587;475209.4484;373337.9578;508928.4247;333752.1481;433057.6802
 Su Ürünleri ve Hayvansal Mamuller;SAKARYA;452.03227;254.17536;143.78681;383.66793;338.8141;508.722;1182.2878;822.24932;1593.51284;963.01954;610.05629;419.71879;44.50395;381.73568;937.71833;1655.23948;1568.10085;1619.40255;1502.91488;1701.73869;962.996;558.06045;1448.39869;505.05427;263.99909;370.4873;461.07305;499.8622;419.73274;735.763;460.58948;567.01493;555.92775;659.5074;1039.63355;873.0204;1017.82179;1017.79015;458.94777;1422.11003;961.71238;460.58948;1059.97766;1659.38329;1422.76707;1927.29645;1231.46168;436.90572
 Tekstil ve Hammaddeleri;SAKARYA;190.58717;121.70191;122.16237;80.62014;75.29832;60.72658;54.82642;47.24256;71.64926;129.82013;95.46596;110.23823;127.85513;88.05167;171.07126;149.63348;261.35145;254.36858;142.93788;52.01773;259.55428;71.4566;59.34783;114.2122;213.07728;219.08648;47.39837;37.71224;13.43553;35.31088;275.30561;57.93909;153.21821;36.93093;109.91053;238.81664;80.69843;253.29597;61.02914;49.99269;94.40555;275.30561;131.70498;56.10154;139.33036;102.91647;187.52619;78.34758
 Yaş Meyve ve Sebze  ;SAKARYA;0.26964;59.7368;1.30001;2.40884;0;87.44674;22.43558;0.36;1.08421;68.07226;0;1.21478;1.18909;3.06931;16.71695;0;475.47564;0;33.6803;43.15776;38.85351;0.76912;0;0.64439;0;9.265;2.54372;1.34448;0.64035;0.16756;86.85674;0.48039;6.07474;5.74678;28.0716;30.31137;1.01518;2.86732;7.808;2.34609;4.02048;86.85674;41.81696;14.53549;9.02128;38.42147;6.519;5.87481
 Zeytin ve Zeytinyağı ;SAKARYA;0;0.09;0;0;0;0;0;0;10.37286;0;48.71243;0.87253;7.22098;39.92279;0;21.57186;0;0;11.89558;0;11.94826;9.96787;15.40914;18.29614;21.71598;22.97519;0;25.09994;12.49024;0;0;0.00651;58.97406;0;59.99434;30.38575;33.59243;0;0;0;49.12801;0;58.38703;5.62128;0;51.08322;21.86729;53.21948
 Çelik;SAMSUN;12956.39322;12562.89991;13013.54507;1431.84224;1836.83644;3158.43101;4365.43191;2046.72231;26479.17717;5105.81764;56300.97258;15669.67287;25725.73841;13413.26917;14121.67615;24251.03308;11981.91933;3195.08497;19395.12345;8266.19513;18723.35964;18722.09396;14699.7779;6038.26773;7591.21331;6550.59068;5605.02356;2581.37212;17442.77633;26305.17098;13084.0345;25026.88268;19037.2045;20914.0398;58726.19146;24635.41457;65247.43882;40678.92881;47777.50632;27953.2932;70434.96528;13000.66319;6872.70362;53797.33549;8483.5976;23263.98627;60813.86566;16492.80215
 Çimento Cam Seramik ve Toprak Ürünleri;SAMSUN;707.35448;883.66234;1041.98852;555.24769;1244.28254;839.81084;247.97649;1469.82246;362.90482;1189.78561;1339.04589;294.10084;370.6078;266.54482;556.92609;433.45192;407.07518;282.60598;250.66622;575.7025;416.80101;319.96457;360.03853;514.1951;2445.19015;533.80789;2199.55627;1167.51228;578.73151;952.46464;638.09584;1983.45289;652.78787;1593.76922;485.61431;2980.4079;2352.80643;994.50375;2416.21412;672.23436;4796.28801;638.09584;992.05174;814.9292;1834.05807;349.76053;2420.06402;955.45339
 Demir ve Demir Dışı Metaller ;SAMSUN;1110.11329;1479.94549;1428.03012;1085.18151;1068.8632;1447.42749;1396.44531;1541.97532;1310.78455;1429.18144;1213.56486;1440.61928;1384.50462;1310.02841;1140.4892;1491.41138;3097.84535;1110.31948;1117.26881;1692.04512;1479.42066;4291.71097;5483.28511;1949.42422;1252.94174;469.02777;1811.02898;1078.71453;956.86101;1313.09406;2166.12639;1322.57136;1581.07838;931.81356;1724.59185;1355.5078;1635.16781;2718.51251;1756.27557;2770.61079;2311.80675;2166.12639;1997.54451;2458.64112;2156.5785;2047.92364;2760.36899;3801.96118
 Deri ve Deri Mamulleri ;SAMSUN;32.5067;6.61955;1.019;31.96266;18.42428;41.88682;16.37765;38.15378;35.24683;70.45107;64.72673;13.49607;18.76827;6.86285;12.90987;29.41856;22.33434;14.09375;66.25143;66.42045;39.27454;63.84713;8.656;27.7305;41.31266;1.50208;26.11571;7.10707;26.90703;20.46952;31.7001;54.36181;30.09773;45.5;19.30982;13.17203;40.43483;116.2461;7.48335;68.81724;107.4643;31.7001;189.62979;88.52495;54.46129;118.23858;123.46339;204.45884
 Diğer Sanayi Ürünleri;SAMSUN;0.69295;0.24299;1.3;5.73469;7.358;13.8826;15.55892;8.71338;15.05532;38.02262;15.78636;0.20439;17.12004;9.357;5.5;41.45671;40.65703;32.69862;35.36859;21.90017;54.56077;11.81223;12.98927;64.45;20.54015;4.08441;60.8893;22.7649;31.65949;75.96235;74.50515;18.58953;8.40297;34.35869;48.6092;42.41523;11.99439;49.41506;85.76499;36.18253;19.1894;74.50515;70.04611;65.51147;11.19844;11.93836;3.20505;35.04008
 Fındık ve Mamulleri ;SAMSUN;1551.00393;2820.2841;3924.77534;6348.3517;6209.03569;4271.61914;2729.5262;189.08379;4491.51686;4060.9381;2738.63939;1921.09008;1749.47505;545.15097;1546.65163;1302.11046;910.7792;380.9048;4975.03034;7209.05398;4127.52679;3442.68218;2707.5394;2044.54413;2749.02029;1400.4746;2360.61856;1366.71861;2752.00724;2796.59852;6224.10233;3125.7511;1975.916;1013.1345;2865.30835;3929.03016;4024.75266;1838.28876;2108.50891;1628.7515;4652.65874;6224.10233;6698.87874;5900.40071;2039.01087;2978.79414;2477.20938;3555.80299
 Halı ;SAMSUN;10.94483;0.1999;14.16259;0;11.65496;9.9456;0;12.93742;10.44108;7.05719;1.67775;0;11.77;0;0.065;4.698;14.48537;272.99404;0;8.275;8.19;0;1.95;7;0.25303;0;8.075;0;8.33998;9.78121;1.335;3.06107;0.57436;1.00707;4.69553;58.38397;6.37135;76.85985;29.605;0.315;27.9;1.335;19.60604;36.89405;28.67826;46.52331;15.61554;8.05538
 Hazırgiyim ve Konfeksiyon ;SAMSUN;855.83338;957.99859;618.55871;181.02707;410.26298;591.50574;507.36634;457.91082;648.26656;731.20351;560.07273;69.85457;66.25997;391.72524;141.46268;142.70308;183.94419;175.50085;192.97864;92.19861;303.45593;255.80281;142.27909;126.85342;2381.4971;1074.27984;689.63879;275.54438;284.61519;877.60992;760.22965;800.42238;484.98886;376.7039;407.32765;507.19645;231.14437;955.46598;419.3937;1087.72851;271.99827;760.22965;618.05629;517.11465;425.03223;355.57901;339.94158;714.59581
 Hububat. Bakliyat. Yağlı Tohumlar ve Mamulleri ;SAMSUN;3496.48498;5421.16122;4600.87026;4153.83288;3534.91652;2645.41417;3637.4775;5733.39619;5370.18051;9453.87892;6681.63579;13416.48272;7133.34132;12782.08235;9361.29419;9960.75991;9202.80578;9454.83178;9469.73464;8769.60997;10986.06539;6324.6306;7831.80722;11816.21154;10656.71277;4358.80367;7314.42241;10826.61088;10747.81517;5987.12536;18443.64141;6989.32421;6542.71601;5693.31102;9325.74809;12778.95331;15990.27335;16289.7081;12054.72531;11821.49259;16250.32797;18355.61581;6915.91908;10442.38054;17292.70927;18194.30517;24675.75296;28400.50252
 İklimlendirme Sanayii;SAMSUN;1571.9809;2138.1936;2298.29227;1680.95118;1784.34796;1164.08868;1690.1029;904.99107;1758.96661;1996.2764;1708.46401;1499.4395;1968.61728;1449.32252;1685.06608;1702.20655;2101.82083;1491.33872;2814.3548;1648.41362;2502.78892;1754.77697;2402.20349;1550.0231;1828.88681;1092.21907;2708.44945;1281.19367;1684.94196;2680.18641;2288.89777;2233.70147;1935.41342;1579.9341;2725.82729;2605.46172;3020.98379;4030.11116;2004.71475;3593.36026;2399.02148;2288.89777;2481.07838;3381.41239;2472.17274;2320.20072;2309.08067;4085.36411
 Kimyevi Maddeler ve Mamulleri  ;SAMSUN;2146.41517;2429.01094;3010.51442;1977.04782;2361.93021;2318.09449;2705.8608;2270.25064;3240.42662;2949.98512;3080.66288;2942.5327;1963.70201;2636.34421;2975.41433;2745.54765;3014.07497;2958.17109;3764.66405;3760.87901;3136.60628;4225.98404;2696.62833;3006.81231;3893.48785;2288.55002;3142.81154;3952.32416;4234.31319;4272.87827;1604.37334;1958.36094;1027.22856;1372.03619;1517.1604;1852.79836;1703.45908;2334.9253;1475.34833;1945.38844;1781.26651;1604.37334;1744.89762;2179.23405;1275.432;1883.82966;1479.47723;2308.83316
 Kuru Meyve ve Mamulleri  ;SAMSUN;0;31.48829;42.04449;62.87366;90.52834;14.4635;22.78798;62.09145;45.32346;56.42501;0;29.68841;22.81104;53.61217;15.5784;25.70982;31.03808;7.73975;37.64739;23.19213;43.91146;46.57552;17.36296;22.6387;11.91189;22.80107;23.17791;35.88379;8.70674;48.1294;61.7121;26.87112;9.20412;10.33837;66.4904;23.21189;128.14229;45.20215;66.92357;18.60267;49.3852;61.7121;80.05945;91.17415;122.43065;91.62415;218.79432;156.40366
 Madencilik Ürünleri;SAMSUN;154.15236;217.358;200.50893;275.35484;167.886;414.86115;129.47119;133.39828;129.49072;766.28545;301.97765;249.95987;111.25296;191.15774;96.87625;248.0944;231.45702;317.00215;117.09295;168.75128;260.96242;371.90513;435.90599;201.56234;358.52956;102.2419;176.10435;280.07862;212.40967;242.3729;381.14351;325.67535;312.08518;159.67293;359.68329;406.56887;471.39848;518.18392;485.8677;234.20924;495.61152;381.14351;407.11155;401.80263;335.16336;406.80714;550.8842;379.59563
 Makine ve Aksamları;SAMSUN;3045.03517;4044.06543;5210.44478;3972.97545;4351.96917;3849.18516;4736.87953;3263.29146;4166.07402;3662.63817;4586.52883;3589.44487;3714.07021;4300.37276;4100.54911;4058.46823;4065.65845;3333.00631;3974.86534;3934.95297;4911.90253;4875.10321;3338.55875;4085.55177;5243.91608;4562.67412;5129.51318;3478.0465;4496.69428;4974.08855;4509.76729;4633.40919;3178.68192;5291.11672;5721.39504;4650.61892;4695.79009;6363.56367;4845.09419;7011.55778;4945.36772;4509.76729;5964.95138;7306.19314;4617.98852;5371.94457;5155.83507;6272.99202
 Meyve Sebze Mamulleri ;SAMSUN;41.4;65.9225;12.51758;43.8431;19.36787;6.92251;7.42793;7.06329;28.39952;19.32295;8.71836;11.99635;11.40106;9.72195;4.0874;13.13954;13.91379;54.40902;16.33717;24.07081;9.58587;25.3849;9.08982;32.02685;13.51369;2.24607;35.93342;21.78699;17.87361;8.02235;126.71739;33.94599;2.30856;30.7664;0.76611;24.9984;140.42434;108.55049;185.33574;109.22401;176.078;126.71739;14.12379;90.73408;41.16739;190.60786;208.11052;130.784
 Mücevher;SAMSUN;0;0;24.83484;11.0119;23.58401;0;0;0;0;14.97061;0;167.05046;499.70534;513.46275;445.16529;892.16078;1934.02207;584.48713;735.75022;834.56435;1009.89673;512.71532;1313.63334;1022.49924;966.70362;0;1342.60619;616.9322;1601.11454;1811.82596;3184.82531;822.68016;1924.97452;2232.99076;2283.91994;1755.22071;3674.98549;2891.74443;3002.85782;2725.43943;2035.81071;3184.82531;3400.65056;1758.12003;1508.52203;2609.49837;2613.02535;242.48162
 Otomotiv Endüstrisi;SAMSUN;6265.94819;8093.21142;7367.1798;5902.91227;7354.39023;8171.72308;9324.07511;6359.62367;8078.62699;7763.76083;7316.63864;6824.91914;6007.81185;6631.82622;8132.33413;8954.11818;9406.0012;7759.0885;9644.24773;8872.30971;7241.60046;8249.79847;6840.18148;7518.94043;7745.64236;4962.93288;6599.24329;7681.45928;8384.68593;10071.89316;14704.22891;11724.43195;8501.213;11800.18614;14186.88644;15879.44294;15974.89646;21602.93521;13749.79899;21781.59431;18617.95325;14697.92081;18367.41242;21874.48888;13102.78528;14594.66861;17597.94132;20206.81449
 Su Ürünleri ve Hayvansal Mamuller;SAMSUN;6490.24914;5733.87505;6633.50681;5661.27858;6009.68886;6337.2612;5627.12803;6123.78512;5339.65689;6337.07211;5951.85273;5571.34475;4387.25487;5564.17292;5733.07812;5918.70815;5823.16354;5054.52753;5274.78765;5441.06722;5327.24077;5578.37318;5582.88265;6000.65013;4992.50877;4779.53284;6132.12998;5128.97769;6723.72204;5715.22664;8326.48048;6252.94035;6081.07692;5764.2479;7061.56977;6180.96681;9938.40757;13731.61553;8306.98109;14982.56766;7665.29328;8326.48048;8778.76858;8943.03538;7751.1029;7497.89543;7844.45374;10916.32348
 Tekstil ve Hammaddeleri;SAMSUN;103.94296;17.02485;117.82901;9.84677;213.02844;23.24202;59.61655;75.73408;129.9336;18.176;85.76971;102.93811;104.16111;125.14523;178.36516;222.72431;123.41742;135.19458;25.99765;74.63293;13.41741;21.88189;32.32292;211.46921;132.58979;0.19904;41.33741;17.1383;48.59841;22.84825;169.14118;24.34212;10.57696;6.89143;1.03352;26.15935;20.58626;28.77058;7.46254;5.06062;8.08059;169.14118;31.62071;203.81858;43.31913;36.03284;27.39294;20.89608
 Yaş Meyve ve Sebze  ;SAMSUN;160.516;102.5275;95.76632;182.76198;96.648;85.5916;102.5357;79.058;153.22913;208.17804;44.37618;67.89239;79.221;106.03389;0;35.635;338.7343;1548.1128;1800.38594;1745.69822;1371.41581;945.68174;1749.499;526.178;731.62594;222.63736;696.00618;188.3324;101.5088;97.944;792.4437;75.884;157.09;1442.50565;304.60781;258.47454;378.70754;168.49336;527.44289;266.6596;600.2656;792.4437;475.51285;397.42458;126.16086;171.48376;70.43564;58.94822
 Zeytin ve Zeytinyağı ;SAMSUN;0;29.27622;0;29.27622;9.75908;0;0;0;0;0;0;0;19.58795;0;0;0;0;0;0;0;0;0;0;0;0;0;2.34024;0;9.84339;0;0;4.19172;0;0;0;0;0;0;0;0;0;0;0;0;6.46015;0;0;0
 Çelik;SIIRT;0;0;0;0;0;0;0;13.50735;8.1092;0;0;7.56;0;0;0;0;33.62147;0;0;0;0;0;0;71.42084;0;0;0;0;0.33856;0;0;0;6.49;0;0;0;0;0;0;0;0;0;0;72.78327;0;0;0;0
 Çimento Cam Seramik ve Toprak Ürünleri;SIIRT;249.31077;1766.8065;1719.5128;560.16132;701.56948;609.0201;2107.70995;564.70978;945.32922;4114.15686;432.84065;2489.96885;1788.65408;3769.80781;3273.51768;2989.05842;1408.05458;3052.83891;2011.7828;2198.24895;3681.13541;2808.58293;2395.53861;4840.57689;5466.06914;3736.07518;4159.77271;5418.36816;4865.7648;5783.02737;5163.79566;6343.67003;5517.71967;3512.30455;10338.10008;5212.92389;4774.83287;6298.33654;5246.61583;7333.57294;7010.08591;5163.79566;9606.27177;6743.16518;6802.73246;7105.77608;3890.70572;4345.37712
 Demir ve Demir Dışı Metaller ;SIIRT;5.85066;2.25874;0;7.09546;0.80856;13.58864;9.57993;0;4.3307;2.05869;13.04728;9.25289;5.587;0;0;5.90216;1.54754;0;1.88186;2.73089;2.07447;1.18552;15.17452;3.10745;0.7558;1.57234;1.54485;1;8.65505;11.25092;0;2.40172;0;0.14105;7.31779;0.15802;0.26993;1.2617;3.77832;3.94955;1.3939;0;2.63839;9.66725;0.4639;1.30914;0;0
 Deri ve Deri Mamulleri ;SIIRT;0;0;9.62679;16.66774;12.4533;2.25968;0;1.6912;0;0;13.664;6.69678;1.0291;20.24899;2.75039;0.19394;0;0;0;15.4296;8.60348;16.7728;8.48;22.50044;22.67185;16.59872;8.39305;15.2;21.07605;7.01319;1.728;11.44862;0;0;28.75941;1.6768;0.40768;0;0.9509;0;5.7795;1.728;10.61226;14.10333;4.8306;0.12119;7.5239;0
 Diğer Sanayi Ürünleri;SIIRT;0;0;0;0;0;0;0;0;0;0;0.50112;0;5.17369;0;0;2.209;0;0;0;0.0546;0.0182;0.06552;0;26.11484;24.84883;3.62753;15.28196;7.6;3.56392;0.10192;6.27819;3.77782;0;0;0.85328;0.60705;0.04366;0;0.3362;0;5.13256;6.27819;0.5276;1.7424;0.22046;0.32125;0;0
 Hazırgiyim ve Konfeksiyon ;SIIRT;84.3895;99.40713;163.19678;133.10826;115.7793;5.63445;117.68023;58.78414;62.83164;192.47534;79.62342;37.16945;115.74795;65.44204;77.65348;59.58726;68.25117;42.55161;96.86351;105.77691;118.22713;129.1682;80.75761;24.01494;112.59464;30.27638;56.66069;63.56955;172.39965;117.11574;52.99718;106.64413;57.33294;153.92688;52.93036;26.03612;38.281;18.38546;109.11059;55.18205;54.28114;52.99718;28.61238;45.08963;26.13329;137.45705;101.70459;0
 Hububat. Bakliyat. Yağlı Tohumlar ve Mamulleri ;SIIRT;0;0;26.082;51.79;0;11.598;0;10.758;0;0;0;0;0;0;0;0;9.9072;0;5.9904;0;0;0.72;0;0;0;5.328;14.6808;0;0;0;0;0;103.9652;0;0;0;0;56.88802;9.12582;57.996;5.14402;0;7.06604;33.14184;0;0;0;0
 İklimlendirme Sanayii;SIIRT;328.2725;0;0.72875;21.2821;36.05803;0.35375;0;2.5;11.67142;0;614.5139;8.432;643.88441;12.44599;13.65421;22.529;1069.77396;0;16.2512;0;0.205;179.55089;1174.53699;283.5137;0;0;42.82938;1.34;115.38836;128.45572;0;442.39216;821.38629;703.69519;101.52936;0.06348;0;21.50625;1.16838;33.754;0.3703;0;0.12696;867.23882;0.12696;50.14991;3.50889;0
 Kimyevi Maddeler ve Mamulleri  ;SIIRT;226.86591;3.75044;0;1.21021;15.40513;4.45815;14.10338;12.90183;2.23485;2.23946;9.88162;1.21916;31.08308;0.10528;0;21.64416;20.71028;0;18.77872;31.85882;128.50596;64.17587;4.5315;2.45615;35.12987;19.78951;58.51213;48.04081;191.35195;232.57118;2.055;69.73772;17.31;17.25524;30.27917;6.95203;24.04891;804.05968;5.71628;1201.82822;53.84084;2.055;49.44635;103.89706;5.73339;7.60762;0;737.31636
 Kuru Meyve ve Mamulleri  ;SIIRT;252.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.70396;82.5;0;0;0;0;0;0;0;148.79859;870.1711;0;0;0;0;6.43863;0;0;23.71402;0;5.73368;870.1711;521.06524;591.11777;0;0;0.81279;0
 Madencilik Ürünleri;SIIRT;0;0;0;0;0;0;0;0;0;129.0922;12.76808;93.08175;15.06941;105.7828;13.56983;25.51094;97.20751;17.43611;50.95958;101.99586;0.0238;16.67551;33.68115;5.7944;142.75131;27.96786;28.00239;0;25.87518;12.8607;46.74906;38.71697;12.73322;61.54191;23.80411;46.50607;51.04659;33.34007;74.38907;40.29092;45.92068;46.74906;42.1432;0.4332;16.65322;33.4756;46.38379;61.19996
 Makine ve Aksamları;SIIRT;21.85282;0;3.855;0;41.57511;4.25;98.48;0;0;149.15;0.3612;74.3;0;370.44983;17.23267;56.14587;62.64336;16.35816;0.033;12.57576;0.0079;135.16334;212.27359;195.61652;0.0826;15.51405;496.97406;11.54;6.91128;602.70495;0;340.5003;376.51802;72.0461;0.58876;161.42219;0.01508;0;0.07275;0;8.73941;0;0.57794;3.41634;0.08832;0.07215;0;0
 Meyve Sebze Mamulleri ;SIIRT;15.36927;33.64013;31.5117;60.11425;53.79462;42.25188;40.66893;20.60967;16.69571;21.66803;9.3881;12.61652;11.36867;57.69933;17.07962;34.86315;24.725;40.43101;52.90635;27.99606;17.66307;6.29195;21.40589;28.4247;45.0037;18.50086;49.99045;22.02237;41.15271;9.77421;0;10.24552;0;31.08374;0;13.82086;62.61806;0;37.60486;14.01047;24.12971;0;27.74294;16.79402;29.33509;10.40458;16.99086;3.26458
 Otomotiv Endüstrisi;SIIRT;8.97642;0.5048;0;0;5.66486;0;0;0;0.60417;0.31663;4.45;0.2689;0;0;0;0;4.12679;0;0;33.04484;0;0;18.30327;0.211;0;0;0;0;33.40859;0;0;0;0;0;0;0;29.775;0;2.07;0;0;0;0;0;0;0;0;0
 Tekstil ve Hammaddeleri;SIIRT;0;0;0;0;0;0;0;0;0;0;0;0;0.71853;0;0;0.01154;0;0;0;0.34996;15.18834;0;0;0;0;13.5681;0;0;50.34953;26.47268;0.2195;0;0;0.05859;0;0;0;0;0;0;0;0.2195;0;0;0;0;26.92553;0
 Çelik;SINOP;74.29266;103.82368;88.44042;77.95979;123.59499;166.66773;146.82545;108.87552;124.86525;170.36692;195.86151;129.03742;123.58486;79.35783;104.5885;129.05986;127.68623;117.60497;136.70271;163.37385;155.88908;130.18294;188.29438;114.17836;120.43864;13.76096;221.28717;177.39449;107.95743;157.96339;185.63063;96.39174;166.19959;147.0235;188.4339;278.45118;276.34058;143.16456;221.06426;35.15072;257.07022;185.63063;152.70476;147.44183;51.98757;79.1948;48.78957;86.89439
 Çimento Cam Seramik ve Toprak Ürünleri;SINOP;0;47.52;15.84;0;63.792;20.1852;63.792;64.08;42.88427;0.5258;61.2142;45.67627;59.75823;62.08;2.414;74.56668;4.52852;48.7062;48.955;15.4188;24.36603;68.74771;58.80096;1.008;24.4343;18.84498;17.582;0;80.44283;30.77168;11.67577;12.632;46.656;49.791;49.968;48.67942;32.832;11.74826;13.033;127.96124;26.4316;11.67577;26.499;30.4922;103.4016;20.3184;32.5156;21.312
 Demir ve Demir Dışı Metaller ;SINOP;367.50193;545.2647;339.03545;326.19943;388.52493;432.47341;591.97391;387.26073;582.05183;460.69865;472.3723;257.18739;467.05819;462.40657;311.94599;428.1002;400.54421;322.19217;577.79702;633.44624;455.87842;518.43845;391.61155;496.86554;365.90486;156.52368;680.94374;730.16841;757.54606;902.66414;789.72015;791.94875;877.72385;1014.11518;969.87606;1303.76025;1390.60001;712.60764;1116.14886;615.84538;914.3889;789.72015;930.45696;1075.55407;596.65249;877.10221;1040.86453;885.72225
 Deri ve Deri Mamulleri ;SINOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.62567;0;0;0;0;0;0.035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140.0464;0;126.7889;0;0;0;0;271.43509;222.9708;0
 Diğer Sanayi Ürünleri;SINOP;0;0;13.16962;0;0;0;3.62906;0;0.1875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.39253;0;14.68811;19.09273;31.82134;10.05468;11.84169;23.0554;27.36844;33.55689;3.38275;0;1.4817;77.51378;22.46994;48.84926;31.63608;11.84169;9.00156;154.33641;0;38.98297;116.11247;84.97578
 Hazırgiyim ve Konfeksiyon ;SINOP;0;0.18346;3.075;61.03358;0;0;0;0;0;0;8.18769;0;0.06;3.09136;11.7078;20.30983;0;16.10135;0;0;0;0;15.175;0;0;0;0;1.55;0;0;72.60601;3.05;0;0;0;30.40848;0;0;29.39807;0;79.23266;72.60601;0;0;0;0;10.71;0
 İklimlendirme Sanayii;SINOP;0;1.32873;7.28456;2.18175;0.29;0;7.0795;0.4714;0.20268;1.958;0.824;0.142;4.7431;0.0578;0.28212;0;0.032;4.96207;0;1.6102;0.07;0;1.005;0;0.33936;0;0;23.5742;0.0216;76.57401;0;0;5.73052;2.40125;0;3.69658;3.42533;91.5687;0.108;51;6.5145;0;22.28949;0;3.04866;11.25562;0;9.87554
