sector;province;2023-05;2023-04;2023-03;2023-02;2023-01;2022-12;2022-11;2022-10;2022-09;2022-08;2022-07;2022-06;2022-05;2022-04;2022-03;2022-02;2022-01;2021-12;2021-11;2021-10;2021-09;2021-08;2021-07;2021-06;2021-05;2021-04;2021-03;2021-02;2021-01;2020-12;2020-11;2020-10;2020-09;2020-08;2020-07;2020-06;2020-05;2020-04;2020-03;2020-02;2020-01;2019-12;2019-11;2019-10;2019-09;2019-08;2019-07;2019-06;2019-05;2019-04;2019-03;2019-02;2019-01;2018-12;2018-11;2018-10;2018-09;2018-08;2018-07;2018-06;2018-05;2018-04;2018-03;2018-02;2018-01
 ?klimlendirme Sanayii;ADIYAMAN;0;20.186;46.87635;9.27085;1.06243;14.47763;0.5616;7.3008;162.27513;5.9305;7.32;179.09882;501.25466;168.7791;20.66433;138.17602;9.48216;150.694;1.729;8.15883;6.0961;1.03152;12.834;84.517;15.26349;0.94;2.249;0.02856;0;21.2922;8.15883;1.76445;1.82883;2.7798;13.60117;10.31589;1.00812;12.6956;0;6.61622;0;29.455;156.63382;2.82962;12.744;4.497;0;0.26182;39.58258;31.22618;4.86712;0;0.94079;0;0.56144;7.51658;3.81995;0;0;0.74069;0;0;0.65418;6.31296;27.84348
 Kimyevi Maddeler ve Mamulleri  ;ADIYAMAN;519.46088;1387.65065;919.02879;674.33513;3514.56857;3970.60901;1910.89444;1838.31124;474.41727;2185.21385;985.31335;877.15713;3552.51707;2768.72454;2199.61858;1138.0259;1951.41311;421.01164;1584.05223;552.91165;1066.27601;478.84374;1006.50513;2957.19916;2468.53606;1294.67808;1428.65277;2173.89628;3127.6793;237.17525;552.91165;156.52455;219.83481;2056.94982;1633.91354;1208.46895;2576.46505;19.52562;186.61337;420.01521;1602.13446;662.16536;1017.09912;113.47083;1684.41014;1381.68515;114.70018;1256.94969;2131.8709;2541.31345;947.24127;892.94394;1834.51519;966.11477;3132.35748;139.14372;2010.02432;912.89106;153.93046;1028.20367;53.53112;198.8205;684.0286;1444.53539;65.86317
 Kuru Meyve ve Mamulleri  ;ADIYAMAN;0;0;0;0;141.63626;0;0;0;0;117.0442;0;0;0;0;35.7696;0;0;0;0;78.79436;0;0;0;83.67477;5.34595;0;0;125.41643;0;0;78.79436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10269;9.20908;0;0;0;0;0;1.2162;0;0;0;0;0;0;0;0;0;0;0
 Madencilik Ürünleri;ADIYAMAN;29.97771;42.71558;0.01585;78.75777;44.11619;52.73667;15.93857;10.67722;21.66328;7.3087;81.87801;0.77719;5.85643;28.6067;2.06069;19.62327;0;129.31155;15.41529;8.81616;34.5213;16.93552;110.65278;3.74718;5.31195;53.25611;2.05556;6.72359;2.00682;37.06904;8.81616;0.3426;0;20.79661;2.01121;8.37416;6.21542;0;26.58905;0;0;0;0;56.55239;2.32884;2.33561;9.55446;0;32.74306;12.12866;120.14845;403.8721;186.84668;164.18969;48.89866;103.8076;0;0;107.78144;0;319.09119;0;132.75959;6.11038;231.77228
 Makine ve Aksamlar?;ADIYAMAN;57.3408;166.55734;0;31.9;438.37777;215.10687;67.2951;339.03147;692.73941;155.18072;146.50072;338.06854;0;20;1.54802;158.23;92.26153;2.41;11.193;6.50025;2.51247;0;79.67584;62.85286;45.19214;111.11347;23.24738;16.27684;0;339.76306;6.50025;1.07263;37.19014;44.61691;195.78912;45.74084;2.084;40.28014;0;65.86569;186.15114;2.4621;110.89933;77.05471;55.10839;114.48241;422.62109;320.77261;95.16698;31.73321;237.60423;86.08935;110.05099;286.08113;135.59085;64.74634;116.28941;54.21394;0;3.72404;111.24508;39.05714;97.07499;73.5577;20.12558
 Mücevher;ADIYAMAN;0;0;0.21174;1.19066;1.0987;2.40556;0.41042;0;8.03786;0;0;0;0;0;1.52657;0.92279;0.10065;2.42294;1.08637;0.69937;2.07119;0;0;0;0;0;0;0;0;0;0.69937;0;0;0;0;0;0;0;0.04906;1.06678;4.5324;2.37488;3.69695;0.80322;3.18185;0;0;0;0;0;0.31274;0.44685;0.16733;1.02015;0.48414;1.39227;0;0;0;0;0;0;0.91687;1.75229;3.51578
 Otomotiv Endüstrisi;ADIYAMAN;0;0;0;0;515.14946;333.6763;1810.68143;1530.78608;705.54086;1922.50865;1113.77112;343.79029;562.35868;380.70272;193.37036;153.46429;458.95613;6.00834;198.35;0.11166;0;0;0.765;90.542;0.1296;0.08169;1.80974;0.89;0.06786;0;0.11166;0;0;2.60355;0;0;9.846;0;0;0;0;2.56367;0;32.90587;0.03145;32.22845;0;0;53.81011;0;7.5995;0;5.19594;0;60.12846;53.44862;0;0;34.84583;16.96848;0;1.32921;2.53817;149.69784;3.81524
 Tekstil ve Hammaddeleri;ADIYAMAN;183.96394;57.46366;87.48034;64.28242;23.94849;491.22797;192.02663;205.36582;627.17252;429.42528;226.68505;521.4877;293.26793;456.46005;256.49649;368.94345;904.90392;264.74269;192.9192;871.48069;993.93814;826.5583;270.78615;363.39776;501.64827;716.20345;857.78886;475.66771;598.99045;524.16194;871.48069;612.07158;429.70181;367.07226;327.27418;125.60379;83.67375;16.74785;263.18766;387.96205;83.79119;477.59113;561.73816;454.19518;447.00437;273.5293;309.19033;143.93723;444.90771;279.80074;258.9228;233.87082;360.99334;340.06394;575.56291;918.88267;1038.06917;806.86828;780.91115;340.32291;235.11865;384.05832;496.95545;336.49339;622.99606
 Ya? Meyve ve Sebze  ;ADIYAMAN;0;0;0;61.53709;72.07246;338.95874;93.888;0;0;0;0;0;0;0;0;0;19.6698;0;18.29294;0;0;0;0;0;0;0;0;95.23389;90.65568;68.1278;0;37.56613;0;0;0;0;0;0;0;0.1445;16.428;38.49935;22.26887;0;0;0;0;0;0;0;0;108.82488;168.43527;27.67585;0;0;0;0;0;0;0;0;0;0;0
TOPLAM;ADIYAMAN;4941.84445;5174.94071;7785.67133;6833.10587;11671.14885;14655.29377;9425.32453;8863.8469;11901.80583;9154.20381;7764.00139;5399.05057;8549.62425;8244.79728;5588.28581;5229.02411;5977.8307;6541.30052;6688.60273;5860.01435;8576.78994;8537.24191;8450.62522;10098.55805;8398.06954;10739.09434;12930.54865;12106.78103;17329.10701;9936.42776;5854.69482;12036.00252;10124.51252;11809.42308;10451.38959;7846.72952;7962.5627;4819.03496;7436.7387;7106.58227;6423.36036;4325.10504;9084.9686;3982.68677;7048.47928;5094.68452;5617.90254;4224.01746;6398.46932;5659.36295;3856.33455;5186.08126;5471.98908;6768.12656;6534.49669;3153.14802;5353.60251;7583.97033;3464.73853;3003.73734;6142.87527;5254.15004;8695.2704;9549.02674;10168.31407
 Çelik;AFYON;549.1963;47.41519;55.51629;8.084;10.56152;64.82192;1520.64935;55.867;37.1906;30.1825;615.78496;13.71817;54.12524;331.38161;51.46442;108.49532;35.31902;90.88212;31.22925;52.73972;38.48396;128.16297;337.70392;69.75043;77.5303;50.02805;22.39517;144.26905;43.77497;15.46351;52.73972;50.24943;15.90504;5.6729;22.42392;0.80134;10.02797;27.90635;8.54802;38.60328;85.85476;99.62395;309.87374;33.4148;345.33462;44.76398;201.72372;35.16917;97.60219;166.94541;240.63685;14.94445;106.42538;27.92882;0.63673;0.61814;9.41986;58.23316;24.62373;32.78599;13.51371;44.71982;57.80134;2.73;2.26269
 Çimento Cam Seramik ve Toprak Ürünleri;AFYON;729.03619;350.43416;2686.42168;446.59438;433.71768;380.73771;568.02943;2472.15089;2216.56268;1982.88208;2619.8088;846.88215;2543.40662;2423.38894;752.35357;694.97708;641.65515;375.82736;579.32642;2009.5864;743.92859;1957.46242;615.1034;3541.26339;899.29252;2791.06843;4263.92712;2508.67934;390.35236;2004.03144;2009.5864;369.28402;1629.00048;3004.93016;1578.12584;2363.26748;3367.3219;2650.41856;1599.7528;2977.49745;2009.22172;82.96964;379.23097;1541.69894;1641.40551;2304.66817;1817.52835;2540.64935;1631.11114;1740.99283;1758.31006;1770.70055;273.23669;289.62905;512.21232;1844.31178;425.07608;331.80427;411.89577;404.38436;455.37301;397.77587;380.97864;416.73397;414.69533
 Demir ve Demir D??? Metaller ;AFYON;656.71763;1044.52163;1071.25722;911.45144;1373.36512;1289.06113;1150.98434;823.26713;1299.42175;989.56733;984.75592;1311.64115;1191.96416;1624.52858;1621.32729;1630.84448;2277.25725;1132.84635;1945.38696;1458.45173;1676.94253;609.42241;1389.05123;1411.46938;1750.46839;1105.25164;1168.00278;1321.82084;1973.51501;979.33217;1458.45173;1694.73243;910.10408;973.32564;1304.16612;1632.44256;1162.74062;1045.19418;1773.80275;1076.47939;1417.69205;1009.80556;1301.95363;1160.32657;1135.96627;890.9274;955.40802;990.82529;1163.89554;1032.22064;1403.77539;830.58716;1646.55921;764.7887;962.70678;928.72163;699.82015;1067.59502;839.24986;750.51812;1185.31028;849.82165;712.87839;928.21273;1179.61693
 Deri ve Deri Mamulleri ;AFYON;19.60436;3.99808;9.13786;7.36975;47.17629;19.15075;31.61314;33.96979;7.12377;0.1224;6.19759;3.91157;8.97286;3.61161;4.7526;22.04119;2.06114;3.73242;14.70047;13.34371;5.5392;0.12241;5.68115;1.43052;0.36318;0.9487;0.19735;0.51382;4.13103;2.55747;13.34371;0.09176;0;1.13968;1.26717;0;0.3268;0.01556;0;1.81631;0.04;0.00998;0;0;0;1.18893;0;0;0;0;11.095;0;0.10677;18.672;4.10283;2.17919;0;0;0;0;0.42036;0;0;0;0
 Di?er Sanayi Ürünleri;AFYON;8.8664;0;0;0.47778;0.0444;0.5471;0.10375;10.4992;13.01195;22.29132;15.05099;38.29602;49.46092;13.98412;17.9576;0;0.43231;0;1.55459;0.00563;0.1208;8.69349;0.41567;6.10697;1.71624;0.02303;0.4184;0.90835;0.319;0;0.00563;0;0.14978;0.10993;0.15797;0;0.08139;0.08364;0;9.54739;0.11065;0;0;5.3772;0;0;0;0;0;0;0;0;0.36638;0;0;0;0;0;0;0;0;0;0;0;0
 F?nd?k ve Mamulleri ;AFYON;0;0;0;0;605.21;0;1.78104;1.30424;0;0;0;0;0;0;504.09027;358.73226;0;1.90129;0;7.09596;1.95659;0;0;1.14369;0;0;0.75551;0;0;14.22497;7.09596;0;0;0;0;0;0;0;255.07744;126.33736;189.70616;179.991;0;0;0;0;0;0;0;0;205.9046;0;0;0;1.91424;0;0;0;0;0;0;31.64645;31.51903;0;374.14894
 Hal? ;AFYON;2.66559;3.9225;2.16364;9.60679;2.96524;3.36522;3.2776;3.79304;4.51588;1.77704;3.32232;2.99175;0.62287;2.95198;0.36023;0.63292;0.15184;0.09274;4.69821;9.96762;10.47759;6.57653;0.66903;7.39429;0;18;0.90706;0.2128;1.80204;0.12763;9.96762;0.13025;0.9084;1.02022;1.199;0;0;0;1.51139;0.75881;0;3.35817;0;8.43036;1.81486;2.70842;2.76;0;0;0.44148;0;1.5;0.0422;0;6.02488;6.81887;0;5.50629;0.98051;0;4.57159;0;2.60744;3.949;7.46078
 Haz?rgiyim ve Konfeksiyon ;AFYON;72.11819;75.10222;50.31514;102.7405;25.94237;64.87187;161.86821;44.55901;93.27205;70.79583;32.64218;145.77502;45.86937;119.90462;97.01152;13.99962;108.55481;31.36803;95.04513;160.97596;130.60325;160.37996;29.95661;138.87711;50.11272;6.57938;39.06199;5.83716;87.85347;57.20621;160.97596;61.55949;32.11115;24.14542;70.40551;432.00854;6.69159;12.25084;35.69289;49.80334;51.37917;19.95834;23.84283;67.46369;25.6798;67.94032;3.24;10.41468;46.05328;34.53542;2.275;66.65348;46.85635;0;35.98939;41.14653;12.75656;48.76548;42.87039;6.77025;72.68732;1.795;41.8917;34.09801;38.59586
 Hububat. Bakliyat. Ya?l? Tohumlar ve Mamulleri ;AFYON;730.02384;671.54268;864.09445;850.55958;1157.79473;1550.15698;691.02089;1288.77829;886.76344;499.97182;378.88367;1318.92885;17832.95736;1072.31267;1406.76893;780.23172;584.72018;1373.94043;2766.77787;782.74451;2073.95282;965.51179;450.10741;863.69091;251.44898;519.34392;377.16308;816.647;396.05742;1195.29757;782.74451;657.84698;396.83872;294.68556;307.49325;188.39438;204.21749;235.54161;304.87682;229.0911;280.359;1867.80446;485.23445;19230.31039;276.76495;47.34503;68.0303;155.61368;456.4945;918.9067;840.2967;524.29317;520.75775;1240.44123;920.96866;1099.90044;857.15254;246.38855;360.51195;1290.15433;1915.719;2431.44746;9879.15945;170.36013;140.4278
 ?klimlendirme Sanayii;AFYON;555.10018;546.78411;685.85584;412.15818;728.28012;542.79706;304.41448;156.60021;583.37432;687.92116;550.51573;561.79832;589.82222;424.51398;486.91482;613.4514;343.95429;1032.29653;331.09042;790.44825;1045.03707;730.35373;625.55912;630.11698;898.58733;459.42983;219.70042;754.39858;244.76924;264.63809;790.44825;109.04396;165.35558;713.78941;289.2202;470.92568;175.7508;111.99327;319.07845;115.34058;96.931;172.35227;218.91996;301.31574;482.69214;363.34642;258.01389;181.35749;382.96669;296.16756;119.90942;35.32873;412.01788;38.34742;300.40806;55.13936;66.43438;28.6855;29.01807;42.24175;325.42164;28.73042;50.31194;0.80067;0.36763
 Kimyevi Maddeler ve Mamulleri  ;AFYON;1568.10189;1303.08248;1590.68681;1125.1311;1355.85756;1651.9664;1746.93494;1382.07901;2940.22395;2701.66728;1279.45589;3773.77539;2022.86488;2410.89366;1299.87953;1283.61171;1108.68876;1228.06259;1237.47714;1052.66865;1332.48061;1174.4876;1106.51003;1450.35185;1228.73467;1212.93547;1006.78103;794.90659;881.62406;701.10932;1052.66865;949.82236;1102.63951;604.04553;1177.85091;1248.20499;937.43476;681.48675;688.42699;710.73461;917.78867;559.00885;655.96726;1443.94512;1229.5456;501.14833;866.93508;1069.07667;1258.90114;1201.20161;648.43472;444.54328;501.68408;438.85078;410.99053;609.29394;724.4475;405.27612;697.47554;432.44147;371.90926;617.84616;422.76212;946.30754;789.33537
 Kuru Meyve ve Mamulleri  ;AFYON;36.41635;77.74625;306.37578;297.82108;132.9784;150.67074;257.68095;261.15828;203.04965;25.09549;92.31183;212.47065;28.9057;170.93824;372.93941;232.51433;189.51919;165.00472;37.69472;110.81642;161.43275;86.4532;96.49886;24.48106;85.67655;126.72279;137.14003;285.56;243.94246;208.52075;110.81642;110.30974;210.7179;104.72121;325.95313;218.92306;144.9127;114.43958;438.14921;182.98157;67.52689;360.16114;85.58027;213.04029;216.87961;21.93879;7.46157;48.49289;248.47892;96.2465;149.85778;52.26206;198.31207;35.4588;82.78282;253.5122;49.91779;2.052;30.27994;0;126.32607;166.32772;112.28825;159.51559;56.78042
 Madencilik Ürünleri;AFYON;19173.4329;14273.3721;17264.34192;14917.28516;16360.26625;16451.48824;19004.56016;17546.70386;21731.09363;21874.80119;17580.13733;24844.60987;16547.96764;22189.88622;20852.12788;17678.34903;18530.18033;20066.24904;20686.76596;18506.7938;22545.56504;22165.38252;18658.52441;24203.4379;23111.11102;21906.56834;21265.29052;16633.05816;17080.93662;17723.0931;18548.53812;19884.41524;18200.42728;16841.75849;20193.65057;17431.8749;10328.34378;14124.39764;15096.44127;14286.13267;17636.76093;18324.82034;17653.44758;19115.09473;18490.33008;15556.25726;22082.2169;10999.25267;24173.45477;14826.16539;15293.11862;11952.29287;15262.83173;14221.71502;16341.01648;16012.67287;16528.23574;12327.24551;17584.92271;14424.84262;18477.03558;16273.7509;15071.63555;13437.06126;13978.11438
 Makine ve Aksamlar?;AFYON;186.26054;1105.81632;304.23664;461.11381;692.93997;406.14058;1213.19995;658.55146;618.90513;1694.22676;2010.35805;1989.10853;2281.34013;590.78917;1269.26919;517.83666;936.81789;592.43088;531.85617;1017.39579;1328.65531;831.48506;1179.09016;664.52205;768.29318;740.54034;626.77912;631.53137;731.63291;712.89646;1017.39579;676.47082;1246.64683;1442.49244;448.37002;883.8194;906.95043;606.39757;246.84948;555.01339;101.50865;863.43363;679.45027;834.58215;1365.37102;843.30939;968.70375;885.58696;862.3274;631.67629;383.72448;363.55005;77.54571;608.02593;224.28242;410.22465;388.67483;175.68877;658.64793;261.12473;529.66244;669.78124;541.4055;56.25613;42.97274
 Meyve Sebze Mamulleri ;AFYON;628.18584;1278.81041;1170.60155;709.04386;631.8411;835.42755;444.41813;666.3544;935.8914;755.31595;628.91902;756.02367;953.83485;935.21626;1002.43365;1033.9854;566.8311;329.80763;610.8103;561.88103;812.4144;847.11983;500.06897;532.59619;535.84071;995.90563;769.46687;635.07421;782.63905;529.76697;561.88103;723.30285;924.70183;630.48258;345.32085;179.44656;165.45903;590.20696;395.17859;932.89651;393.05448;380.40896;395.47305;956.4956;519.89563;527.85656;701.99604;309.20755;568.40048;1004.30244;849.31514;559.97605;1062.04747;1478.23661;1482.2794;882.61417;203.22894;52.18592;272.06025;279.26092;414.66896;445.69782;448.57194;414.00554;321.30267
 Otomotiv Endüstrisi;AFYON;269.72543;105.98836;336.28213;100.16316;367.91796;244.04988;15.52704;730.04791;473.47465;55.89142;47.64865;1735.80788;782.1116;290.04545;1016.48457;322.20998;1779.49395;640.40387;902.62394;1211.62054;304.42532;740.63514;594.7589;319.15359;186.01912;1020.61177;254.46603;113.86344;154.71006;1307.86878;1211.62054;65.5731;159.77662;482.8042;945.22612;165.46643;14.54405;703.77465;640.4272;499.79989;364.30855;1279.93601;615.495;1304.14098;312.38695;727.19932;1525.6108;492.34699;387.87852;149.40467;700.54763;3002.59343;1041.85;1168.8333;771.37211;503.58247;187.3719;16.36938;12.34787;0;1092.49388;0;0;189.9422;5.09289
 Su Ürünleri ve Hayvansal Mamuller;AFYON;970.87187;918.93328;1891.11586;1259.98186;809.9875;1609.24807;2104.63901;2063.81486;1898.65404;1681.68022;2213.82968;2497.79212;1980.36082;1320.18539;1868.70594;853.04241;2149.05846;2405.27037;2044.90279;2886.81579;2251.67174;2358.77609;2148.81667;2244.91713;1405.41848;2662.47742;2960.44459;1423.1692;2023.28289;2569.76693;2886.81579;4624.07862;1308.16101;1740.76291;3258.89344;2247.25665;711.34404;3501.40032;1279.49789;3869.92283;4873.89518;4839.31608;4822.9373;4448.66941;3248.06229;4547.01098;2333.12843;2092.71113;2570.29022;5381.23803;6685.4801;6805.06153;7835.83182;7140.45854;8509.49877;8128.57549;6697.28772;7874.63252;7275.775;7191.74806;6597.19842;7593.21338;9171.93615;6697.89271;7611.81642
 Tekstil ve Hammaddeleri;AFYON;4.72511;7.60579;10.29869;23.08234;36.54005;2.94478;16.56436;4.44273;6.7962;8.21501;12.37419;6.9872;4.07518;41.6279;142.36702;7.81628;5.53244;88.58847;7.39864;8.3048;25.29016;10.81021;6.17977;14.36482;2.19173;21.42497;54.5621;5.75988;10.95932;7.03575;8.3048;6.7806;4.50642;9.12978;0.69396;5.50842;8.31197;0.80919;1.87864;0.12421;0.72458;1.57406;0;0.19148;9.99463;76.5726;8.80651;41.93763;6.97332;54.65779;57.83105;4.18364;0.3776;0;2.04941;5.8704;0;2.86215;5.41562;5.20288;0.25315;3.03434;2.79005;2.92318;5.77508
 Ya? Meyve ve Sebze  ;AFYON;148.29969;646.9019;1300.11922;1734.25707;1344.67132;805.99228;493.12959;1099.95206;631.7908;126.91112;591.633;506.26208;187.26777;262.61728;451.10979;341.67283;282.01619;398.96398;524.22026;165.10675;398.40366;327.63859;638.96319;508.82509;71.9295;78.44611;280.41192;288.22963;325.32222;358.61612;165.10675;274.43922;47.6583;69.33803;104.15271;202.8286;0;103.14353;88.13601;305.6801;142.97753;69.94899;90.18252;4.574;0;0;41.508;62.88909;0;105.67287;161.77023;73.43089;55.61405;85.77431;73.45479;0;124.621;60.98525;132.08125;113.577;89.09875;0;15.8375;152.78811;65.76327
TOPLAM;AFYON;26887.95167;22990.63595;30718.27333;24118.82527;26801.04014;26905.07404;30301.17898;30095.56911;35272.51607;34010.27185;30197.68318;41233.19903;47654.25691;34906.81684;33664.0418;26905.11453;30185.04953;30289.2208;32641.01296;31277.53126;35294.22789;33320.90506;28556.68551;37106.87234;31648.03836;34010.91736;33871.22141;26973.58845;25653.90063;29106.74788;31319.27558;30419.47191;26632.01776;27370.68822;30463.93346;28070.75513;18347.78732;24762.10244;23719.50424;26203.30315;28834.38096;30617.7267;27982.39786;50978.04224;29612.37248;26789.07707;32003.6019;20550.02288;34047.94458;27883.60921;29915.62952;26984.49803;29121.18636;27646.661;30695.88321;30927.25984;27736.33031;22896.52458;28433.52599;25436.39644;32048.72808;29730.65024;37370.55987;23689.11571;25063.85817
 Çelik;A?RI;35.0746;10.11149;50.35669;49.78644;25.95742;11.52981;309.24015;297.03143;5.50793;9.03933;1.13851;2.80494;17.79803;130.38374;4.25503;16.91202;4.72241;3.28817;10.76305;31.61328;13.03158;13.01977;1.09652;19.31893;0.79287;21.4552;3.79225;4.99463;12.63636;7.05883;31.61328;19.61261;16.83457;38.98169;3.12233;57.7546;0.59359;0;0;70.61568;71.00107;311.13036;159.17364;36.76847;3.99805;2.97397;34.08345;6.08163;44.0736;3.24693;79.22621;120.40797;23.68778;86.33038;7.49757;10.32717;0.14245;2.88191;1.25377;19.99189;8.02913;17.8733;3.78949;3.88619;7.77722
 Çimento Cam Seramik ve Toprak Ürünleri;A?RI;6.41526;0.57932;2.83651;6.16589;3.48406;4.45548;20.46658;76.56625;58.00342;9.82454;48.20653;51.94992;46.27399;74.14072;82.19872;13.95113;30.23723;51.62938;25.11775;68.12092;50.07498;78.68696;16.89116;27.60143;9.04689;12.85246;77.77369;33.49372;71.77411;77.36862;68.12092;3.47132;3.44207;2.16;8.58383;8.51155;2.00235;0.40344;0;19.5779;81.17607;17.94331;45.80785;5.88024;91.49507;9.77054;145.56616;85.85283;49.87093;0.87345;35.04369;21.22315;10.05036;34.99824;2.16506;5.3814;2.80358;4.93127;7.86373;17.53765;23.63614;8.4419;25.14192;59.48707;48.1085
 Demir ve Demir D??? Metaller ;A?RI;192.97008;46.00419;132.54208;71.56296;167.24728;151.718;472.62587;48.6357;153.30498;95.1558;82.80186;134.30821;141.72392;123.91265;75.99423;201.37654;93.83188;184.88482;183.7257;140.99149;222.40401;125.24643;13.55367;402.29858;113.35629;106.52945;78.42165;152.71936;137.08769;86.01397;140.99149;47.89684;106.74868;24.50017;89.91427;185.54113;97.9597;58.18984;25.52664;58.64754;177.36977;180.50545;142.39756;127.10475;96.74816;64.21069;225.80116;63.76253;73.81383;59.46648;43.68368;93.61581;82.87259;93.41321;130.07481;93.1344;60.89192;64.09924;45.76441;81.91286;94.71193;182.77633;105.66192;185.84613;133.20583
 Deri ve Deri Mamulleri ;A?RI;102.87873;77.49632;74.2969;43.6211;95.81281;54.3742;46.88217;106.64684;96.64408;69.10557;45.35944;52.40474;42.68192;60.38791;46.88634;49.60092;63.35458;88.23396;78.00218;63.24663;60.68697;68.71695;60.87253;82.89658;61.18284;66.68189;234.49048;137.14534;99.28213;92.25423;63.24663;81.20468;96.36488;46.20986;54.00087;71.93613;89.85548;36.12298;47.47474;145.58206;117.33999;176.90511;143.0255;188.36435;155.39243;71.64461;86.53268;111.29918;116.24972;100.09129;81.88524;127.53465;68.03594;97.51045;68.1818;57.87482;64.42961;26.37239;49.93411;76.69488;54.57358;93.37002;92.62818;117.54486;103.21431
 Di?er Sanayi Ürünleri;A?RI;17.15479;17.31519;10.13445;3.38582;10.37601;41.16884;21.31931;0;21.98854;23.28964;21.98242;16.26994;27.02514;19.4952;6.90591;15.02773;2.55539;22.19608;0.18036;46.30119;3.0159;5.53687;42.40789;12.88334;10.61596;23.76683;23.50969;51.90397;0.65442;5.8287;46.30119;1.62081;17.98508;11.08251;7.40073;21.94998;0;0;0;14.13633;3.96243;21.22141;1.16727;6.90869;10.13948;9.67548;6.30188;22.32744;5.42487;1.40726;6.70383;1.73415;12.01921;2.79266;1.12355;6.28002;0;0;5.24998;8.88819;5.4062;9.07414;4.45971;12.40701;16.05067
 Hal? ;A?RI;0;0.38905;3.51393;0;0;47.10465;2.7571;0;0;2.81327;0.33991;0;0.19851;0;80.14402;0.71827;0.95407;19.44387;0.84141;0.22;34.14012;0;0;0;0;0;0.58296;0.0507;0;40.88603;0.22;1.81859;0.06258;0.20585;4.0726;0;0;0;0;1.15746;0.53443;2.10569;5.81543;2.48303;1.70288;2.03989;6.25476;1.06359;0.7028;0.76504;0.27501;8.16771;6.60572;1.16672;6.1484;3.40636;1.80613;0.68265;8.75057;0.65289;0.70926;0.22536;0.17059;0;2.04427
 Haz?rgiyim ve Konfeksiyon ;A?RI;204.38317;123.99592;193.7154;170.77793;186.96123;84.89228;287.29381;276.21453;283.72522;186.20804;285.46382;66.61922;122.82285;286.68715;164.35715;173.41897;219.57215;154.09898;158.49748;121.22615;198.23032;254.5109;179.49264;268.34863;62.43481;191.04666;593.09599;507.20172;303.23081;279.58253;121.22615;340.26136;264.12796;173.1362;155.51884;175.95551;78.34082;65.59486;166.38206;752.52978;777.42939;415.77306;363.4011;555.49854;1265.09415;256.89449;524.40409;300.86084;245.93356;280.32888;430.17491;537.93625;269.32587;238.1508;241.77933;268.32501;247.80878;155.18869;341.29782;408.0093;153.69729;215.95537;328.46483;623.94448;408.67503
 Hububat. Bakliyat. Ya?l? Tohumlar ve Mamulleri ;A?RI;209.27546;163.7666;204.89995;115.20341;256.35769;398.5349;202.28621;301.46889;278.08585;201.93331;38.55705;176.63657;86.91374;144.90869;130.79606;151.25499;205.02086;215.56101;197.90835;147.57113;235.00229;237.2319;91.72907;67.92942;26.79158;47.95078;193.0312;254.68166;245.16885;480.34018;147.57113;152.09012;410.94076;223.20278;232.89124;189.11949;187.63735;148.15945;0;665.50582;527.82628;230.59233;305.23792;458.67388;236.77495;306.71709;28.0514;18.34085;240.41491;9.38396;121.77715;406.27281;42.75849;573.57532;390.83144;684.0292;586.50728;199.63367;449.45659;29.34912;111.06754;168.05117;567.91171;281.64158;174.93404
 ?klimlendirme Sanayii;A?RI;267.62069;231.0348;58.57072;52.19828;18.37751;15.75725;109.24692;24.10326;98.64453;319.59107;148.08379;51.32732;136.33281;119.9317;163.62806;98.66038;136.44644;331.67089;144.18493;134.5949;133.57326;58.84414;69.0001;318.73605;47.62728;71.23242;33.77962;145.54325;132.86382;86.76785;134.5949;108.75969;185.46762;134.65042;112.35482;70.52121;49.24131;155.58071;9.8681;195.15911;174.758;255.93085;94.77483;123.32271;8.18766;13.65302;113.94915;36.02125;183.20132;62.69628;106.57769;132.20412;180.57444;106.90429;62.6864;62.42861;35.06294;29.7361;7.83809;57.39709;49.15647;25.23052;103.62843;213.30552;224.54519
 Kimyevi Maddeler ve Mamulleri  ;A?RI;267.10486;262.38044;266.90069;222.12408;175.27737;1000.52776;360.98449;388.4933;348.73924;368.19116;481.72794;413.5441;238.1191;316.37902;335.18064;510.87844;356.23642;490.59952;329.24371;279.88593;440.63986;266.27248;208.87234;307.181;363.62192;304.01276;335.06495;225.50768;343.26623;513.81052;279.88593;189.03636;448.6769;151.6594;222.82045;628.86265;265.73548;32.72182;89.51898;501.16779;475.78345;451.24115;460.56797;553.07229;219.75757;400.09011;506.51711;272.76112;691.68434;351.33499;298.84886;758.99593;568.69007;558.08828;329.80717;405.71286;426.71251;195.14074;359.71021;235.97603;212.01077;335.93494;187.09625;291.47144;431.72147
 Madencilik Ürünleri;A?RI;38.14978;27.66512;15.557;8.93381;34.85409;61.07531;6.88922;17.72482;30.9578;47.99358;23.09794;114.49901;36.19616;39.55709;10.07568;20.77344;25.97702;54.34876;6.13091;13.27492;26.93976;12.48153;55.88817;6.12464;0.86645;13.85277;19.19238;0.55657;2.86167;21.02936;13.27492;0.02079;11.12737;0.23715;1.59179;24.34574;0;0.13949;0;11.90354;0.54105;1.95197;1.29109;4.95363;3.30297;0.30658;23.40974;13.98076;7.91712;2.93552;0;1.40437;4.93215;10.5954;5.83434;4.15691;0.80886;2.15894;3.61198;20.26133;22.60178;14.19501;14.84668;44.5559;9.16338
